faiss_id,entity,label,type
220,reo:103956-publicengagement,IA presentato il Comitato. Butti: “Lavoriamo a una politica industriale per produrla in Italia” - Key4Biz,reo:PublicEngagement
221,reo:103960-publicengagement,Ai Aware,reo:PublicEngagement
222,reo:104066-publicengagement,Salone del libro -Ai Aware e macchine ingannevoli-,reo:PublicEngagement
223,reo:104070-publicengagement,EduLife il progetto di cittadinanza attiva rivolto a ragazze e ragazzi - Politicamente corretto,reo:PublicEngagement
224,reo:104074-publicengagement,EDIH Network Annual Summit,reo:PublicEngagement
225,reo:104118-publicengagement,Oltrevita/Afterlife,reo:PublicEngagement
226,reo:104121-publicengagement,Evento di valorizzazione della ricerca - 5Maggio,reo:PublicEngagement
227,reo:104139-publicengagement,Summer school sull'acqua con un evento dal titolo: Indagine sulle falde acquifere e  sulla evapo-traspirazione,reo:PublicEngagement
228,reo:104170-publicengagement,Giornate dell'Orientamento di Ateneo: presentazione della Scuola di Scienze della Natura,reo:PublicEngagement
229,reo:104186-publicengagement,Attivià social4school: analisi dei contenuti in rete e analisi fake news,reo:PublicEngagement
230,reo:104243-publicengagement,Deposito domanda brevetto Voicemath - Metodo di ausilio per la produzione di un documento elettronico,reo:PublicEngagement
231,reo:104244-publicengagement,convegno ITAliano sulla Didattica dell’INFOrmatica,reo:PublicEngagement
232,reo:104264-publicengagement,-One health per la salute di tutti e del pianeta-,reo:PublicEngagement
233,reo:104266-publicengagement,-One health per la salute di tutti e del pianeta-,reo:PublicEngagement
234,reo:104294-publicengagement,seminario ai tirocinanti di scienze della formazione primaria,reo:PublicEngagement
235,reo:104317-publicengagement,Workshop di formazione insegnanti Informatica e Pensiero Computazionale,reo:PublicEngagement
236,reo:104402-publicengagement,workshop del progetto Infodida,reo:PublicEngagement
237,reo:104617-publicengagement,Sfide e opportunità per le imprese agricole e della meccanizzazione:ARPROMA ne parla in un convegno durante la Fiera di Savigliano,reo:PublicEngagement
238,reo:104712-publicengagement,Partecipazione al Festival delle Scienze di Roma 2023 con il gioco Ribosome Game nell'ambito del progetto POV PICNIC,reo:PublicEngagement
239,reo:104715-publicengagement,Giornata presentazione dei risultati fase 1 del Progetto POV PICNIC,reo:PublicEngagement
240,reo:104841-publicengagement,Fondazione Zoom meets UniTo,reo:PublicEngagement
241,reo:105386-publicengagement,Incontro ricercatori dell'Università e Impresa,reo:PublicEngagement
242,reo:105582-publicengagement,The Tale of Be-Archaeo - Il Giappone antico riscoperto da scienza e archeologia,reo:PublicEngagement
243,reo:106141-publicengagement,“RiCerca l’azienda”1: visita di UniTo all'azienda Safim Logistics Group,reo:PublicEngagement
244,reo:106886-publicengagement,FundsTOgether - Il crowdfunding per la ricerca e l'innovazione,reo:PublicEngagement
245,reo:108343-publicengagement,Incontro con impresa Gualapack,reo:PublicEngagement
246,reo:108601-publicengagement,Butterfly connessioni sostenibili,reo:PublicEngagement
247,reo:108624-publicengagement,Vista infrastruttura HST per settore aerospazio,reo:PublicEngagement
248,reo:112041-publicengagement,eventi presentazione bandi a cascata in ambito progetto NODES _ SPOKE 2,reo:PublicEngagement
249,reo:113681-publicengagement,La Terra nelle tue mani,reo:PublicEngagement
250,reo:113782-publicengagement,Aperitivo Migrante - l'aperitivo scientifico culturale e linguistico di Scienza Migrante,reo:PublicEngagement
251,reo:114385-publicengagement,Aperitivo Migrante - l'aperitivo scientifico culturale e linguistico di Scienza Migrante,reo:PublicEngagement
252,reo:114401-publicengagement,Partecipazione a Giovedì Scienza: Oltre i confini -  Il linguaggio universale della ricerca,reo:PublicEngagement
253,reo:114441-publicengagement,Aperitivo Migrante - L'aperitivo scientifico culturale e linguistico di Scienza Migrante,reo:PublicEngagement
254,reo:114481-publicengagement,SALTO OFF – Aperitivo Migrante,reo:PublicEngagement
255,reo:114501-publicengagement,Scienza Migrante - Porta un libro con te - Partecipazione a unitotalks Salone del Libro,reo:PublicEngagement
256,reo:114565-publicengagement,Scienza Migrante - Social media: Instagram e Facebook,reo:PublicEngagement
257,reo:116681-publicengagement,“RiCerca l’azienda”2: visita di UniTo all'azienda Pirelli,reo:PublicEngagement
258,reo:117601-publicengagement,Pubblicizzazione attività e iniziative del progetto ViDeS e del progetto PE PAUSE in occasione del 25 novembre giornata contro la violenza sulle donne.,reo:PublicEngagement
259,reo:117641-publicengagement,Pubblicizzazione attività e iniziative del progetto ViDeS e del progetto PE PAUSE in occasione del 25 novembre giornata contro la violenza sulle donne.,reo:PublicEngagement
260,reo:118401-publicengagement,Premio GiovedìScienza edizione 2024,reo:PublicEngagement
261,reo:119021-publicengagement,Partecipazione trasmissione radiofonica Radio Banda Larga - Eulero,reo:PublicEngagement
262,reo:121822-publicengagement,GeoNight - Notte della Geografia -Commonshood all’orto della SME: geografie digitali cura e creazione di valore-,reo:PublicEngagement
263,reo:121981-publicengagement,Donne di Co-scienza,reo:PublicEngagement
264,reo:122681-publicengagement,UniTo meets Pirelli,reo:PublicEngagement
265,reo:123321-publicengagement,Speaker per l'evento -Intelligenza artificiale: potenzialità sfide e rischi- presso l'istituto di istruzione superiore A. Avogadro,reo:PublicEngagement
266,reo:124741-publicengagement,test caricamento automatico dipartimenti,reo:PublicEngagement
267,reo:124865-publicengagement,Mind The Gap Festival - Un processo all’intelligenza artificiale: alleata del transfemminismo o del patriarcato?,reo:PublicEngagement
268,reo:128421-publicengagement,Strategie per l'IA nella scuola Primaria,reo:PublicEngagement
269,reo:130441-publicengagement,giocAosta,reo:PublicEngagement
270,reo:133781-publicengagement,Departments & Dragons @ TO Play 2024 - BRIGHT + Cogi(TO Play),reo:PublicEngagement
271,reo:135181-publicengagement,ASL TO 3 RADIOMICS LAB,reo:PublicEngagement
272,reo:135368-publicengagement,Esplorando il comportamento umano: un viaggio attraverso gli strumenti della ricerca - UNIGHT 2024,reo:PublicEngagement
273,reo:135401-publicengagement,U Night 2024 notte ricercatrici/ori caffè scientifico: Ambiente e Cacao: può una merendina cambiare il mondo?,reo:PublicEngagement
274,reo:135841-publicengagement,BeA-ViR: archeologia e archeometria possono essere un gioco?,reo:PublicEngagement
275,reo:136082-publicengagement,UNIGHT 2024: social4school e algortimi per la democrazia,reo:PublicEngagement
276,reo:136161-publicengagement,Intelligenza Artificiale ricerca e didattica nella scuola primaria e secondaria,reo:PublicEngagement
277,reo:136241-publicengagement,European Cyber Security Challenge opening ceremony (OGR Torino),reo:PublicEngagement
278,reo:136421-publicengagement,Departments and Dragons - Giochi di Ruolo Universitari 5a ed.,reo:PublicEngagement
279,reo:136461-publicengagement,Le Ombre del Rokugan,reo:PublicEngagement
280,reo:136901-publicengagement,Il Gioco di Ruolo e le sue Potenzialità: Discipline a Confronto,reo:PublicEngagement
281,reo:137521-publicengagement,giocAosta 2024,reo:PublicEngagement
282,reo:138881-publicengagement,UNIGHT 2024 - Batteri intestinali e cervello: un legame che inizia a tavola,reo:PublicEngagement
283,reo:139182-publicengagement,Exploring ChatGPT LLM & generative AI- Modulo 2-Gli aspetti giuridici dell'AI generativa: copyright privacy responsabilità.,reo:PublicEngagement
284,reo:139201-publicengagement,Infosfera: -Le Intelligenze Artificiali per le imprese: Opportunità Rischi e Responsabilità-,reo:PublicEngagement
285,reo:139261-publicengagement,-Ripensare le città-,reo:PublicEngagement
286,reo:139321-publicengagement,Kick-off progetto DUT - Corpus,reo:PublicEngagement
287,reo:139922-publicengagement,Futurama,reo:PublicEngagement
288,reo:139923-publicengagement,ComunitAttiva - Attività didattiche,reo:PublicEngagement
289,reo:139924-publicengagement,ComunitAttiva presentazione dell'attività di ricerca,reo:PublicEngagement
290,reo:139925-publicengagement,ComunitAttiva Conferenza Stampa,reo:PublicEngagement
291,reo:139926-publicengagement,Presentazione mappatura Risorse in Rete di Torino città per le Donne,reo:PublicEngagement
292,reo:139927-publicengagement,Geonight con l'Atlante del Cibo,reo:PublicEngagement
293,reo:139928-publicengagement,Presentazione progetto SNODO N.4,reo:PublicEngagement
294,reo:139929-publicengagement,Risorse in Rete in Commissione comunale a Torino,reo:PublicEngagement
295,reo:139930-publicengagement,Progetto S.P. IN.A - Spazi Pubblici in Attesa,reo:PublicEngagement
296,reo:139931-publicengagement,𝗩𝗲𝗿𝘀𝗼 𝗶𝗹 𝗖𝗿𝗼𝘄𝗱𝗺𝗮𝗽𝗽𝗶𝗻𝗴 𝗳𝗲𝗺𝗺𝗶𝗻𝗶𝗹𝗲: 𝗹𝗮 𝗺𝗮𝗽𝗽𝗮 𝗱𝗶𝗴𝗶𝘁𝗮𝗹𝗲 𝗽𝗲𝗿 𝗹𝗲𝗴𝗴𝗲𝗿𝗲 𝗖𝗮𝘀𝘁𝗲𝗻𝗮𝘀𝗼 𝗶𝗻 𝗼𝘁𝘁𝗶𝗰𝗮 𝗱𝗶 𝗴𝗲𝗻𝗲𝗿𝗲,reo:PublicEngagement
297,reo:139932-publicengagement,XLV Conferenza Annuale AISRe Associazione Italiana di Scienze Regionali,reo:PublicEngagement
298,reo:139933-publicengagement,Mindchangers Closing Event,reo:PublicEngagement
299,reo:139934-publicengagement,Notte della ricerca - Caffè scientifico,reo:PublicEngagement
300,reo:139935-publicengagement,Notte della ricerca,reo:PublicEngagement
301,reo:139936-publicengagement,𝗩𝗲𝗿𝘀𝗼 𝗶𝗹 𝗖𝗿𝗼𝘄𝗱𝗺𝗮𝗽𝗽𝗶𝗻𝗴 𝗳𝗲𝗺𝗺𝗶𝗻𝗶𝗹𝗲: 𝗹𝗮 𝗺𝗮𝗽𝗽𝗮 𝗱𝗶𝗴𝗶𝘁𝗮𝗹𝗲 𝗽𝗲𝗿 𝗹𝗲𝗴𝗴𝗲𝗿𝗲 𝗖𝗮𝘀𝘁𝗲𝗻𝗮𝘀𝗼 𝗶𝗻 𝗼𝘁𝘁𝗶𝗰𝗮 𝗱𝗶 𝗴𝗲𝗻𝗲𝗿𝗲,reo:PublicEngagement
302,reo:139937-publicengagement,Biennale della Prossimità,reo:PublicEngagement
303,reo:139938-publicengagement,IA quotidIAna 1° incontro - SEX LIES AND AI / IA OLTRE LA VITA,reo:PublicEngagement
304,reo:139939-publicengagement,We are Out of Time - Festival dell'architettura sostenibile,reo:PublicEngagement
305,reo:139940-publicengagement,L’IA proietta luci e ombre sulla medicina?  + IA e conflitti,reo:PublicEngagement
306,reo:139941-publicengagement,Civic Tech di Prossimità,reo:PublicEngagement
307,reo:139942-publicengagement,Techshare Day,reo:PublicEngagement
308,reo:139943-publicengagement,L’IA influenzerà le elezioni? + La deriva della tech economy:UTOPIA O DISTOPIA?,reo:PublicEngagement
309,reo:139944-publicengagement,𝗩𝗲𝗿𝘀𝗼 𝗶𝗹 𝗖𝗿𝗼𝘄𝗱𝗺𝗮𝗽𝗽𝗶𝗻𝗴 𝗳𝗲𝗺𝗺𝗶𝗻𝗶𝗹𝗲: 𝗹𝗮 𝗺𝗮𝗽𝗽𝗮 𝗱𝗶𝗴𝗶𝘁𝗮𝗹𝗲 𝗽𝗲𝗿 𝗹𝗲𝗴𝗴𝗲𝗿𝗲 𝗖𝗮𝘀𝘁𝗲𝗻𝗮𝘀𝗼 𝗶𝗻 𝗼𝘁𝘁𝗶𝗰𝗮 𝗱𝗶 𝗴𝗲𝗻𝗲𝗿𝗲 per la PA,reo:PublicEngagement
310,reo:139945-publicengagement,Connessioni invisibili - 8ª Giornata Nazionale Dipendenze Tecnologiche e Cyberbullismo,reo:PublicEngagement
311,reo:140041-publicengagement,Poplar Cult Festival,reo:PublicEngagement
312,reo:140482-publicengagement,Gestione canale Youtube,reo:PublicEngagement
313,reo:140501-publicengagement,Pubblicazione di due articoli divulgativi sul sito techdale.it,reo:PublicEngagement
314,reo:141401-publicengagement,Partecipazione al podcast Muschio Selvaggio,reo:PublicEngagement
315,reo:142764-publicengagement,Intelligenza Artificiale in Sanità: Applicazioni e Implicazioni Etiche,reo:PublicEngagement
316,reo:143401-publicengagement,Generative AI and the creative industries,reo:PublicEngagement
317,reo:143441-publicengagement,Progetto Cefalee,reo:PublicEngagement
318,reo:144605-publicengagement,Intelligenza Artificiale Bioetica Sostenibilità e Inclusione – Summer School 19-25 agosto,reo:PublicEngagement
319,reo:144622-publicengagement,Intelligenza artificiale. Un punto di vista teologico,reo:PublicEngagement
320,reo:149302-publicengagement,Workshop D&D 4 PhD,reo:PublicEngagement
321,reo:150181-publicengagement,Evento: -Il mondo nuovo: Big Data e Intelligenza Artificiale-,reo:PublicEngagement
322,reo:150521-publicengagement,Intervista radiofonica al prof. Guido Boella. Il posto delle parole -“L’Intelligenza Artificiale è più di quello che appare”,reo:PublicEngagement
323,reo:150982-publicengagement,Intervista radiofonica al Prof. Guido Boella-Radio Vaticana - Dritti al cuore -IA quotidIAna ciclo di conferenze presentate al Circolo dei Lettori di Torino,reo:PublicEngagement
324,reo:150983-publicengagement,𝐀𝐈: 𝐄𝐭𝐢𝐜𝐚 𝐞 𝐈𝐧𝐧𝐨𝐯𝐚𝐳𝐢𝐨𝐧𝐞 𝐧𝐞𝐥 𝟐𝟎𝟐𝟒,reo:PublicEngagement
325,reo:150984-publicengagement,Impatto del digitale e politiche di uso sostenibile - Etica e Digitale,reo:PublicEngagement
326,reo:150985-publicengagement,CONVEGNO MEDICINA DI GENERE E INTELLIGENZA ARTIFICIALE,reo:PublicEngagement
327,reo:151022-publicengagement,Cartography mapping and GIS in international Cooperation,reo:PublicEngagement
328,reo:151024-publicengagement,Tavolo intersettoriale Circoscrizione 2 - ASL Torino - Dipartimento di Prevenzione,reo:PublicEngagement
329,reo:151181-publicengagement,Martedì del Cibo - Punto al cibo,reo:PublicEngagement
330,reo:151182-publicengagement,Qubì e FirstLife,reo:PublicEngagement
331,reo:151184-publicengagement,Tavolo intersettoriale Circoscrizione 3 - ASL Torino - Dipartimento di Prevenzione,reo:PublicEngagement
332,reo:151185-publicengagement,Atlante del Cibo Cuneo MetroMontana,reo:PublicEngagement
333,reo:151186-publicengagement,Futurama per le scuole superiori,reo:PublicEngagement
334,reo:151188-publicengagement,Social. L’industria delle relazioni (Salone del Libro 2024),reo:PublicEngagement
335,reo:151191-publicengagement,“Il versificatore” di Primo Levi. L’Intelligenza Artificiale raccontata dalla fantascienza (Salone del Libro 2024),reo:PublicEngagement
336,reo:151193-publicengagement,SorriderAI? L’impatto dell’intelligenza artificiale nella vita di tutti i giorni,reo:PublicEngagement
337,reo:151201-publicengagement,Per un'intelligenza artificiale a favore del multilinguismo europeo (Salone del Libro 2024),reo:PublicEngagement
338,reo:151261-publicengagement,DIGITALE e COMUNITA',reo:PublicEngagement
339,reo:151262-publicengagement,INTELLIGENZA ARTIFICIALE E INNOVAZIONI NELLA DIDATTICA,reo:PublicEngagement
340,reo:151263-publicengagement,PROMENHANCE Winter School,reo:PublicEngagement
341,reo:151264-publicengagement,Dialogare con un'IA: come parlano le macchine?Con Alexei Grinbaum,reo:PublicEngagement
342,reo:151266-publicengagement,Il digitale nell'educazione al Territorio,reo:PublicEngagement
343,reo:151292-publicengagement,COSO Civic Tech Party,reo:PublicEngagement
344,reo:151293-publicengagement,EYE European Youth Empowerment,reo:PublicEngagement
345,reo:151298-publicengagement,L’intelligenza artificiale nella fantascienza: da “Matrix” a “Dune”. Come il Jihad butleriano può ispirare riflessioni pro e contro forme di “neo-luddismo,reo:PublicEngagement
346,reo:151306-publicengagement,L’intelligenza artificiale nella fantascienza: da “Matrix” a “Dune”. Come il Jihad butleriano può ispirare riflessioni pro e contro forme di “neo-luddismo-,reo:PublicEngagement
347,reo:151321-publicengagement,Looking for internships,reo:PublicEngagement
348,reo:151381-publicengagement,Volontari per l'Educazione,reo:PublicEngagement
349,reo:152781-publicengagement,dibattito pubblico,reo:PublicEngagement
350,reo:152782-publicengagement,Presentazione FirstLife alla Rete 1000 giorni di Venezia - ISRE,reo:PublicEngagement
351,reo:152783-publicengagement,Atlante degli Immaginari,reo:PublicEngagement
352,reo:152784-publicengagement,Atlante degli Immaginari laboratorio,reo:PublicEngagement
353,reo:152801-publicengagement,Evento restituzione percorso SNODO N4,reo:PublicEngagement
354,reo:152802-publicengagement,Young4Democracy: CCR Consiglio Comunale dei Ragazzi e delle Ragazze,reo:PublicEngagement
355,reo:152804-publicengagement,GeoUrbaNo,reo:PublicEngagement
356,reo:152822-publicengagement,Mindchangers Cafè,reo:PublicEngagement
357,reo:152823-publicengagement,Co-design piattaforma -Benessere di marca-,reo:PublicEngagement
358,reo:152824-publicengagement,Partecipazione al corso Geografia Sociale,reo:PublicEngagement
359,reo:152825-publicengagement,Vol.to servizio civile,reo:PublicEngagement
360,reo:153923-publicengagement,SIMA Festival del Management - EIT Health lab - SDA Bocconi,reo:PublicEngagement
361,reo:153941-publicengagement,L’utopia dei miliardari. Analisi e critica del lungotermismo (Salone del Libro 2024),reo:PublicEngagement
362,reo:154384-publicengagement,DiUniTO canale Facebook,reo:PublicEngagement
363,reo:154443-publicengagement,DiUniTO canale X (ex Twitter),reo:PublicEngagement
364,reo:154861-publicengagement,Giornata di Coprogettazione INFORMAGIOVANI DIFFUSO,reo:PublicEngagement
365,reo:156421-publicengagement,U-Night 2024,reo:PublicEngagement
366,reo:156815-publicengagement,Connessioni Educative,reo:PublicEngagement
367,reo:156817-publicengagement,La didattica orientativa nella scuola secondaria di secondo grado,reo:PublicEngagement
368,reo:156819-publicengagement,Foundation Programme,reo:PublicEngagement
369,reo:156821-publicengagement,Orient@mente,reo:PublicEngagement
370,reo:157701-publicengagement,Digitalia Village,reo:PublicEngagement
371,reo:157821-publicengagement,video di promozione UNIGHT,reo:PublicEngagement
372,reo:157981-publicengagement,Istituzione del centro interdipartimentale per il gioco e la ludicità,reo:PublicEngagement
373,reo:158082-publicengagement,Compiti@casa,reo:PublicEngagement
374,reo:158722-publicengagement,MagIA. Magazine Intelligenza Artificiale,reo:PublicEngagement
375,reo:158741-publicengagement,Newsletter gruppo -Territori e comunità digitali-,reo:PublicEngagement
376,reo:158744-publicengagement,Pagina LinkedIn gruppo -Territori e comunità digitali-,reo:PublicEngagement
377,reo:158745-publicengagement,Pagina Facebook gruppo -Territori e comunità digitali-,reo:PublicEngagement
378,reo:158805-publicengagement,Lancio del Magazine sull'Intelligenza Artificiale e presentazione del libro -Alghorithmic Intimacy- di Antony Elliott,reo:PublicEngagement
379,reo:159062-publicengagement,MagIA news Magazine intelligenza artificiale,reo:PublicEngagement
380,reo:15986-publicengagement,Bambine e bambini: un giorno all'Università,reo:PublicEngagement
381,reo:160334-publicengagement,Il progetto SALTO a U-Night 2024,reo:PublicEngagement
382,reo:160420-publicengagement,Sito web collegato al progetto PE -Salute senza confini - SALTO-,reo:PublicEngagement
383,reo:161521-publicengagement,Scuola Algebra Number theory and their applications to Cryptography - Salahaddin University - Erbil Iraq,reo:PublicEngagement
384,reo:161568-publicengagement,AI Debating,reo:PublicEngagement
385,reo:161841-publicengagement,Giornata di Coprogettazione INFORMAGIOVANI DIFFUSO,reo:PublicEngagement
386,reo:161941-publicengagement,Piattaforme prossimità partecipazione,reo:PublicEngagement
387,reo:163552-publicengagement,The innovation and creative hub of Turin,reo:PublicEngagement
388,reo:164082-publicengagement,implementazione di strategie di marketing/sales focalizzate sul mercato veterinario .,reo:PublicEngagement
389,reo:164944-publicengagement,Quando i musei incontrano le tecnologie emergenti: dalle lesson learnt delle sperimentazioni al co-design delle traiettorie evolutive,reo:PublicEngagement
390,reo:164946-publicengagement,Intervento all'evento: Matematica Fisica e Informatica nel secolo XX.  La fine della certezza (prima parte),reo:PublicEngagement
391,reo:165144-publicengagement,Accompagnare e valorizzare i talenti della laurea in Economia aziendale,reo:PublicEngagement
392,reo:165503-publicengagement,-Caffe parlante- associazione -terra di Guglielmo- intervento di Guido Bella su Intelligenza artificiale,reo:PublicEngagement
393,reo:165560-publicengagement,Recuperiamo la cultura del Non Spreco,reo:PublicEngagement
394,reo:165732-publicengagement,Partecipazione a UNight con Robotaxi,reo:PublicEngagement
395,reo:165781-publicengagement,Partecipazione a Apericyber in qualità di Relatore,reo:PublicEngagement
396,reo:166011-publicengagement,Giochi di Fibonacci,reo:PublicEngagement
397,reo:166104-publicengagement,Geonight - Notte europea della Geografia,reo:PublicEngagement
398,reo:166562-publicengagement,Olimpiadi Italiane di Informatica,reo:PublicEngagement
399,reo:166569-publicengagement,Corso di formazione per gli studenti selezionati alle gare territoriali delle Olimpiadi Italiane di Informatica,reo:PublicEngagement
400,reo:167281-publicengagement,CyberChallenge.IT - Team UNITO 2024,reo:PublicEngagement
401,reo:167442-publicengagement,Intelligenza Artificiale: come le macchine vedono il mondo (UNIGHT),reo:PublicEngagement
402,reo:167502-publicengagement,Demo day,reo:PublicEngagement
403,reo:167783-publicengagement,From Foundational Models to Enterprise AI Applications,reo:PublicEngagement
404,reo:167789-publicengagement,The power of diffusion models- Exploring generative AI,reo:PublicEngagement
405,reo:167791-publicengagement,The challenges and opportunities of large scale AI-Exploring generative AI,reo:PublicEngagement
406,reo:167794-publicengagement,Generative AI in the future of gaming-Exploring generative AI,reo:PublicEngagement
407,reo:168003-publicengagement,Demo presentations for industrial partners,reo:PublicEngagement
408,reo:168024-publicengagement,miao,reo:PublicEngagement
409,reo:168241-publicengagement,5G4C.A.P.10100. Discovering Ayrton Ayrton: Il 5G per vivere il Circuito l'Auto e il Pilota,reo:PublicEngagement
410,reo:169261-publicengagement,Partecipazione come relatore al panel “INTELLIGENZA ARTIFICIALE TRA SVILUPPO SOSTENIBILITA’ ED ETICA,reo:PublicEngagement
411,reo:169262-publicengagement,libro bianco HR e ICT - presentazione agli stakeholder,reo:PublicEngagement
412,reo:169461-publicengagement,New artificial intelligence technologies - the neural world,reo:PublicEngagement
413,reo:170667-publicengagement,Seminario alle/ai tirocinanti di scienze della formazione primaria,reo:PublicEngagement
414,reo:170861-publicengagement,Laboratori del dipartimento di Informatica per l'iniziativa  Un giorno all'università,reo:PublicEngagement
415,reo:173103-publicengagement,Il contrasto alla violenza di genere e il progetto PAUSE: il contributo di Intelligenza Artificiale Psicologia Sociologia e Medicina Legale. Dalla ricerca all'applicazione pratica.,reo:PublicEngagement
416,reo:173353-publicengagement,Seminario AIUM-GARR -Gamification con Moodle. Progettazione e sviluppo di strategie di gamification con Moodle-,reo:PublicEngagement
417,reo:173821-publicengagement,ItadInfo  Secondo convegno ITAliano sulla Didattica dell’INFOrmatica (ITADINFO 2024),reo:PublicEngagement
418,reo:18285-publicengagement,Consapevolezza digitale e intelligenza artificiale,reo:PublicEngagement
419,reo:18385-publicengagement,Bambine e bambini. Un giorno all'università  (Edizione 2019/2020),reo:PublicEngagement
420,reo:18453-publicengagement,La ricerca si racconta su frida - 2019,reo:PublicEngagement
421,reo:18486-publicengagement,Seminario Prof. Alessandro Vespignani su “Data Science Models and Forecasts” 7/11/2019,reo:PublicEngagement
422,reo:18737-publicengagement,Incontro -Agilent Technologies meets Unito-,reo:PublicEngagement
423,reo:18950-publicengagement,Treevial. Sicuri di sapere tutto sulla sostenibilità?,reo:PublicEngagement
424,reo:18951-publicengagement,Pionieri - esploratori dell'ignoto da Leonardo ai nostri giorni,reo:PublicEngagement
425,reo:19125-publicengagement,World Usability Day Università di Torino - evento,reo:PublicEngagement
426,reo:19127-publicengagement,convegno -Etica e servizi per l’autismo e la disabilità in età adulta-,reo:PublicEngagement
427,reo:19129-publicengagement,Diversity Day Torino,reo:PublicEngagement
428,reo:19131-publicengagement,AUTISMO: il valore della neurodiversità,reo:PublicEngagement
429,reo:19169-publicengagement,Presentazione gioco -4 season 4 saving-,reo:PublicEngagement
430,reo:19171-publicengagement,BIG DIVE Hacking Development Viz and Data Science,reo:PublicEngagement
431,reo:19175-publicengagement,Research Meeting,reo:PublicEngagement
432,reo:19177-publicengagement,4th SmartData@PoliTO workshop - WIDENING PUR HORIZONS,reo:PublicEngagement
433,reo:19181-publicengagement,OCCAM Workshops,reo:PublicEngagement
434,reo:19198-publicengagement,Swift Heroes,reo:PublicEngagement
435,reo:19208-publicengagement,Digital Ethics Forum - Panel -App & Etica-,reo:PublicEngagement
436,reo:19210-publicengagement,Mission vision e strategie della Fondazione CRT tra flussi e luoghi,reo:PublicEngagement
437,reo:19214-publicengagement,IL RUOLO DELLA TECNOLOGIA NELLO SVILUPPO SOCIO-ECONOMICO E CULTURALE DELL'EUROPA,reo:PublicEngagement
438,reo:19216-publicengagement,Social4School - gestione canali social (Facebook Twitter Youtube),reo:PublicEngagement
439,reo:19280-publicengagement,-What remains of... video interactions:tools edition- - Storia della gameindustry e non so,reo:PublicEngagement
440,reo:19355-publicengagement,DiUniTO canale Facebook,reo:PublicEngagement
441,reo:19357-publicengagement,Lessico e nuvole: le parole del cambiamento climatico,reo:PublicEngagement
442,reo:19360-publicengagement,Cos’è l’IA e come viene studiata,reo:PublicEngagement
443,reo:19362-publicengagement,Che cos'è l’Intelligenza Artificiale e perché non è magia,reo:PublicEngagement
444,reo:19432-publicengagement,Presentazioine M.EMO.RAI,reo:PublicEngagement
445,reo:19440-publicengagement,DiUniTO canale Youtube,reo:PublicEngagement
446,reo:19442-publicengagement,DiUniTo canale Linkedin,reo:PublicEngagement
447,reo:19869-publicengagement,Presidio al congresso DROIDCON,reo:PublicEngagement
448,reo:19877-publicengagement,Summer School: Introduzione alla programmazione mobile con App Inventor per Studentesse,reo:PublicEngagement
449,reo:19879-publicengagement,CodingGirls,reo:PublicEngagement
450,reo:20309-publicengagement,Bambine e bambini. Un giorno all'università  (Edizione 2018/2019),reo:PublicEngagement
451,reo:20725-publicengagement,Incontro con aziende ICT nel medicale -Health & Wellness -What's on?: Emerging Trends”,reo:PublicEngagement
452,reo:21120-publicengagement,CREAZIONE DI UNA MAPPATURA PER SMART INDUSTRIES,reo:PublicEngagement
453,reo:21429-publicengagement,Laboratorio offerto per il Progetto Lauree Scientifiche (PLS) sui chat-bots NLP e IA,reo:PublicEngagement
454,reo:21485-publicengagement,Inaugurazione Joint Lab ITT-Unito,reo:PublicEngagement
455,reo:22055-publicengagement,Laboratorio offerto agli studenti per il Progetto Lauree Scientifiche (PLS) su IA e robot,reo:PublicEngagement
456,reo:22057-publicengagement,Laboratorio offerto per il Progetto Lauree Scientifiche (PLS) sui chat-bots NLP e IA,reo:PublicEngagement
457,reo:22286-publicengagement,Porte Aperte (2a giornata) e Laboratorio su Robotica e teoria dei giochi,reo:PublicEngagement
458,reo:22288-publicengagement,Giornate dell'Orientamento di Ateneo,reo:PublicEngagement
459,reo:22304-publicengagement,Presentazione Lauree Magistrali,reo:PublicEngagement
460,reo:22305-publicengagement,Laboratorio offerto per il Progetto Lauree Scientifiche (PLS) sui chat-bots NLP e IA,reo:PublicEngagement
461,reo:22344-publicengagement,Evento di restituzione del progetto Reposum,reo:PublicEngagement
462,reo:22366-publicengagement,Giornate di Orientamento di Ateneo,reo:PublicEngagement
463,reo:22368-publicengagement,Italian Scratch Festival 2019,reo:PublicEngagement
464,reo:22372-publicengagement,Porte aperte,reo:PublicEngagement
465,reo:22374-publicengagement,Intelligenza artificiale: una realtà tra sogno e magia,reo:PublicEngagement
466,reo:22376-publicengagement,Fano Memorial  CELEBRAZIONE DEL CENTENARIO  DI  ROBERT M. FANO,reo:PublicEngagement
467,reo:22427-publicengagement,Robot in piazza,reo:PublicEngagement
468,reo:22431-publicengagement,-Brain Computer Interfaces- per Innovation Bites,reo:PublicEngagement
469,reo:22438-publicengagement,Monodisciplinary vs. Interdisciplinary novelty,reo:PublicEngagement
470,reo:22442-publicengagement,Quantum Computing and Quantum Internet: sfide e opportunita,reo:PublicEngagement
471,reo:22482-publicengagement,L’analisi automatica delle cartelle cliniche per il riconoscimento dei casi di violenza,reo:PublicEngagement
472,reo:22532-publicengagement,Just Machine Learning con Tina Eliassi-Rad,reo:PublicEngagement
473,reo:22588-publicengagement,Digital Ethics Forum 2019,reo:PublicEngagement
