faiss_id,entity,label,type
80,reo:84521-luca-roversi,MR1989176-(2004g:03037)-Danos-Vincent(F-CNRS)///Joinet-Jean-Baptiste(F-PARIS1)-Linear-logic-and-elementary-time.-(English-summary)-Special-issue:-ICC'99-(Trento).-Inform.-and-Comput.-183-(2003)-no.-1-123--137.,soa:Work
81,reo:24200-stefano-berardi,Pruning-Simply-Typed-Lambda-Terms,soa:Work
82,reo:55812-ferruccio-damiani,A-provenly-correct-translation-of-Fickle-into-Java,soa:Work
83,reo:50933-vincenzo-lombardo,In-favour-of-a-unified-model-of-deductive-reasoning,soa:Work
84,reo:23975-cristina-baroglio,Learning-controllers-for-industrial-robots,soa:Work
85,reo:46008-andras-horvath,Compositional-model-checking-of-product-form-CTMCs.,soa:Work
86,reo:56334-viviana-patti,Reasoning-about-Conversation-Protocols-in-a-Logic-based-Agent-Language,soa:Work
87,reo:73723-ferruccio-damiani,On-Traits-and-Types-in-a-Java-like-Setting,soa:Work
88,reo:16698-cristina-baroglio,Declarative-representation-of-curricula-models:-an-LTL--and-UML-based-approach,soa:Work
89,reo:43326-liliana-ardissono,Special-Issue-on-User-Modeling-and-Personalization-for-Television,soa:Work
90,reo:10614-marco-aldinucci,RobSched’08:-International-Workshop-on-Robust-Scheduling-–-part-of-ICPADS’08-(Int.-Conf.-on-Parallel-and-Distributed-Systems)-Melbourne-Australia.,soa:Work
91,reo:74595-rossano-gaeta,Analysis-of-PPLive-through-active-and-passive-measurements,soa:Work
92,reo:16597-cristina-baroglio,Interaction-Protocols-and-Capabilities:-a-preliminary-report,soa:Work
93,reo:73135-bruno-giuseppe-barberis,Il-sistema-del-mondo”-di-Isaac-Newton,soa:Work
94,reo:16695-luca-anselma,Automatic-Checking-of-the-Correctness-of-Clinical-Guidelines-in-GLARE,soa:Work
95,reo:50167-rossano-schifanella,Scalability-Evaluation-of-a-Peer-to-Peer-Market-Place-based-on-Micro-Payments,soa:Work
96,reo:34641-vincenzo-lombardo,Incrementality-and-Lexicalism:-A-Treebank-Study,soa:Work
97,reo:40881-vincenzo-lombardo,Building-a-large-grammar-for-Italian,soa:Work
98,reo:55932-roberto-micalizio,Intelligent-Supervision-of-Plan-Execution-in-Multi-Agent-Systems,soa:Work
99,reo:39169-cristina-baroglio,GCS-networks-views-and-path-planning,soa:Work
100,reo:60893-marino-segnan,Tailoring-the-recommendation-of-tourist-information-to-heterogeneous-user-groups,soa:Work
101,reo:33126-luca-console,On-the-Relations-between-Abductive-and-Inductive-Explanation///to-appear-in-Topics-in-Abduction-and-Induction,soa:Work
102,reo:75060-luca-anselma,An-intensional-approach-to-qualitative-and-quantitative-periodicity-dependent-temporal-constraints,soa:Work
103,reo:16630-guido-boella,Merging-Roles-in-Coordination-and-in-Agent-Deliberation,soa:Work
104,reo:16377-rossano-gaeta,A-GSPN-Model-for-the-Analysis-of-DNS-Based-Redirection-in-Distributed-Web-Systems,soa:Work
105,reo:56030-roberto-esposito,Optimization-of-Association-Rules-Extraction-Through-Exploitation-of-Context-Dependent-Constraints,soa:Work
106,reo:16528-jeremy-james-sproston,State-Explosion-in-Almost-Sure-Probabilistic-Reachability,soa:Work
107,reo:77346-roberto-aringhieri,Ambulance-location-through-optimization-and-simulation-:-the-case-of-Milano-urban-area,soa:Work
108,reo:16636-matteo-baldoni,Reasoning-about-interaction-protocols-for-web-service-composition,soa:Work
109,reo:50593-liliana-ardissono,A-plan-based-agent-architecture-for-interpreting-natural-language-dialogue,soa:Work
110,reo:16680-claudio-schifanella,Preserving-player's-goals:-a-choreography-driven-matchmaking-approach,soa:Work
111,reo:40672-luca-anselma,Problem-Decomposition-in-Configuration,soa:Work
112,reo:16436-matteo-baldoni,Reasoning-about-agents'-interaction-protocols-inside-DCaseLP,soa:Work
113,reo:16348-guido-boella,Count-As-Conditionals-Classification-and-Context,soa:Work
114,reo:45402-marino-segnan,Monitoring-choreographed-services,soa:Work
115,reo:45845-ferruccio-damiani,Re-classification-and-multithreading:-FickleMT,soa:Work
116,reo:43446-matteo-baldoni,Interaction-between-Objects-in-powerjava,soa:Work
117,reo:66268-federica-cena,Adapting-the-Interaction-in-a-Call-Centre,soa:Work
118,reo:85553-rosa-meo,Member-of-the-Programme-Committee-of-Seventh-IEEE-International-Conference-on-Data-Mining,soa:Work
119,reo:16529-alessandro-mazzei,Evalita-parsing-task:-an-analysis-of-the-first-parsing-system-contest-for-Italian,soa:Work
120,reo:77973-lea-terracini,Methodological-issues-in-estimating-survival-in-patients-with-multiple-primary-cancers:-an-application-to-women-with-breast-cancer-as-a-first-tumour,soa:Work
121,reo:57033-stefano-berardi,Some-intuitionistic-equivalents-of-classical-principles-for-degree-2-formulas,soa:Work
122,reo:57561-gianluca-torta,On-the-role-of-modeling-causal-independence-for-system-model-compilation-with-OBDDs,soa:Work
123,reo:31347-susanna-donatelli,From-Time-Petri-Nets-to-Timed-Automata:-an-Untimed-Approach,soa:Work
124,reo:77024-maria-luisa-sapino,1st-International-Workshop-on-Ambient-Media-Delivery-and-Interactive-Television,soa:Work
125,reo:31388-andras-horvath,Fluid-Stochastic-Petri-Nets-Augmented-with-Flush-out-Arcs:-Modelling-and-Analysis,soa:Work
126,reo:44095-valentina-gliozzi,Belief-Revision-and-the-Ramsey-Test:-a-solution.,soa:Work
127,reo:82106-sergio-rabellino,EidosLab:-A-Tool-for-Professional-Image-Processing-in-Ms-Windows™,soa:Work
128,reo:75772-sergio-rabellino,Insegnare-la-matematica-con-Moodle:-uso-della-suite-Maple-all'interno-di-una-piattaforma-di-e-learning,soa:Work
129,reo:24029-francesco-bergadano,INDIVIDUAL-AUTHENTICATION-IN-MULTIPARTY-COMMUNICATIONS.,soa:Work
130,reo:85910-stefano-berardi,International-Conference-TYPES-2008,soa:Work
131,reo:16488-guido-boella,Permission-and-authorization-in-policies-for-virtual-communities-of-agents,soa:Work
132,reo:50954-cristina-bosco,Treebank--Development:-the-TUT-Approach,soa:Work
133,reo:51941-susanna-donatelli,On-the-Computation-of-Performance-Characteristics-of-Concurrent-Programs-using-GSPNs,soa:Work
134,reo:16065-marco-aldinucci,An-Abstract-Annotation-Model-for-Skeletons,soa:Work
135,reo:31711-luca-console,On-the-Role-of-Abduction,soa:Work
136,reo:16541-michele-paolo-bocca-garetto,Analysis-of-route-stability-under-the-random-direction-mobility-model,soa:Work
137,reo:33662-susanna-donatelli,Petri-Nets-and-dependability,soa:Work
138,reo:16441-claudio-schifanella,Verifying-protocol-conformance-for-logic-based-communicating-agents,soa:Work
139,reo:16422-guido-boella,Normative-multiagent-systems,soa:Work
140,reo:77028-guido-boella,powerJade:-estensione-del-framework-Jade-per-programmare-organizzazioni-e-ruoli,soa:Work
141,reo:52123-guido-boella,powerjava:-Ontologically-Founded-Roles-in-Object-Oriented-Programming-Languages,soa:Work
142,reo:57906-matteo-baldoni,Reasoning-on-choreographies-and-capability-requirements,soa:Work
143,reo:46187-gian--luca-pozzato,Extension-of-Description-Logics-for-Reasoning-About-Typicality,soa:Work
144,reo:30572-liliana-ardissono,User-modeling-and-recommendation-techniques-for-personalized-Electronic-Program-Guides,soa:Work
145,reo:34742-guido-boella,On-the-ontological-status-of-norms,soa:Work
146,reo:16624-matteo-baldoni,Relationships-Meet-their-Roles-in-Object-Oriented-Programming,soa:Work
147,reo:31396-matteo-sereno,Arrival-theorems-for-product-form-stochastic-Petri-nets,soa:Work
148,reo:45167-susanna-donatelli,Reductions-in-GSPN-and-SWN:-an-Overview-and-an-Example-of-Application,soa:Work
149,reo:46399-vincenzo-lombardo,A-two-level-method-to-control-granular-synthesis,soa:Work
150,reo:82494-lea-terracini,Milnor-and-Tyurina-numbers,soa:Work
151,reo:44784-luca-roversi,Higer-Order-Linear-Ramified-Recurrence,soa:Work
152,reo:66723-rosa-meo,A-New-Model-for-Data-Dependencies,soa:Work
